actual_label,predicted_label,true_label_prob,is_correct
14,14,0.9993893,True
12,12,0.9999237,True
4,0,0.00038598082,False
13,10,0.0086865015,False
10,10,0.99694127,True
1,1,0.99874395,True
17,17,0.9877017,True
11,11,0.9990638,True
0,0,0.9669319,True
0,0,0.9996094,True
12,12,0.9915221,True
10,10,0.9995896,True
3,3,0.99967337,True
3,3,0.9993333,True
15,12,0.24615052,False
2,2,0.99977,True
6,14,0.00037473385,False
0,4,0.009387745,False
11,18,0.42062205,False
17,17,0.47953042,True
14,16,0.0011284703,False
2,2,0.9992487,True
0,0,0.97704566,True
13,13,0.9650797,True
3,3,0.9995809,True
4,6,0.05820201,False
0,6,0.0016339564,False
2,2,0.99938226,True
0,13,0.00015713883,False
17,17,0.99891424,True
8,8,0.5959534,True
14,14,0.9986462,True
12,12,0.9998752,True
0,12,4.5476895e-06,False
0,0,0.9229584,True
12,12,0.9883449,True
9,10,0.0024172182,False
9,0,0.0062608616,False
13,13,0.9738548,True
15,15,0.9970214,True
15,15,0.7543073,True
3,3,0.9996742,True
6,4,0.067796014,False
1,1,0.9997433,True
15,15,0.9571148,True
8,13,0.22479771,False
14,13,0.0057960856,False
11,11,0.99479645,True
4,4,0.95901895,True
12,12,0.99077004,True
1,12,1.616416e-05,False
2,2,0.9975674,True
1,12,4.1668454e-06,False
3,3,0.9991596,True
9,9,0.9945287,True
14,14,0.9983203,True
14,14,0.99969065,True
12,12,0.998467,True
3,1,0.21241684,False
3,3,0.9995716,True
2,2,0.99975353,True
4,9,0.1925558,False
0,4,0.00033505005,False
1,1,0.9997794,True
18,18,0.99854016,True
10,10,0.99507165,True
12,16,0.19267833,False
15,15,0.9232558,True
2,2,0.99955803,True
13,13,0.9575805,True
8,13,0.14287242,False
15,15,0.9978904,True
14,13,0.028855864,False
10,10,0.99854505,True
16,12,0.030189041,False
14,14,0.94883215,True
16,16,0.9994862,True
18,18,0.9949838,True
10,10,0.98806643,True
1,1,0.99941254,True
4,12,0.18688747,False
11,11,0.999281,True
13,13,0.99981064,True
10,9,0.011621148,False
8,8,0.7789564,True
4,4,0.52570814,True
18,18,0.8909157,True
16,14,0.025245301,False
10,10,0.9938782,True
2,0,0.008251232,False
0,0,0.9978765,True
2,2,0.9994931,True
0,1,0.007503555,False
0,0,0.99423707,True
18,18,0.9991351,True
5,5,0.9993456,True
3,3,0.999488,True
5,5,0.9970529,True
12,14,0.00034427608,False
0,0,0.9993986,True
11,11,0.99952865,True
0,0,0.996323,True
11,11,0.99938,True
2,2,0.9997094,True
0,0,0.99994266,True
