actual_label,predicted_label,true_label_prob,is_correct
15,22,0.0016541965,False
17,17,0.99645644,True
10,10,0.40909415,True
14,14,0.9974533,True
2,0,0.2675235,False
2,2,0.8917205,True
28,28,0.99825555,True
24,24,0.9977829,True
15,9,0.027863353,False
0,0,0.91564214,True
14,14,0.9981306,True
22,22,0.39681488,True
3,3,0.9974704,True
28,28,0.9981824,True
24,24,0.46886855,True
10,19,0.005547277,False
2,2,0.5681537,True
3,3,0.9962986,True
18,18,0.975605,True
11,14,0.00050926284,False
10,12,0.2965168,False
0,2,0.35503292,False
1,1,0.4654337,True
17,17,0.9472281,True
3,3,0.99650687,True
1,4,0.002955855,False
13,13,0.49794817,True
9,8,5.907651e-05,False
21,9,0.012670971,False
25,26,0.11921158,False
24,24,0.58155775,True
14,14,0.99620265,True
24,24,0.99620444,True
17,14,0.10238711,False
9,9,0.50790846,True
9,9,0.9969246,True
17,14,0.0008632013,False
17,17,0.994418,True
1,14,0.00016127262,False
17,17,0.9903814,True
10,10,0.9965153,True
17,23,0.0775707,False
14,9,0.003822236,False
5,5,0.96890044,True
10,10,0.92645264,True
12,1,0.0011876733,False
24,24,0.99798787,True
27,11,0.013107753,False
10,10,0.9487211,True
17,15,0.087952375,False
3,3,0.998123,True
16,21,0.0062561515,False
6,5,0.025189266,False
12,12,0.99484164,True
15,15,0.9919408,True
14,14,0.99719304,True
9,27,0.0048814076,False
14,14,0.99851054,True
9,17,0.0002866296,False
19,19,0.5847151,True
28,28,0.998382,True
19,21,0.0010091497,False
10,10,0.30016407,True
9,9,0.99581224,True
10,19,0.0045038303,False
2,2,0.69033617,True
2,0,0.09145461,False
10,12,0.0039735665,False
18,16,0.00047242173,False
10,10,0.9751178,True
17,9,0.16751464,False
17,17,0.9989894,True
10,7,0.1515245,False
17,17,0.8658452,True
17,17,0.8173573,True
12,12,0.801255,True
12,9,0.37921134,False
14,14,0.99925715,True
27,11,0.20556699,False
12,12,0.95968866,True
27,22,7.540587e-05,False
17,17,0.9971559,True
22,14,0.0020090104,False
7,6,0.026927426,False
22,22,0.993053,True
2,2,0.6017917,True
22,22,0.9699275,True
22,14,0.0060682273,False
18,24,0.0006011429,False
18,10,0.0026369614,False
16,16,0.9984658,True
27,18,0.10494087,False
12,10,0.018569345,False
27,27,0.87419224,True
9,26,0.18270484,False
5,5,0.9966833,True
2,0,0.055135354,False
21,0,0.00066963176,False
18,22,0.0019707838,False
12,12,0.9929321,True
10,10,0.49077782,True
1,4,0.0001501551,False
27,25,1.7306776e-05,False
9,12,0.03271599,False
22,22,0.9929501,True
18,14,0.0008803845,False
20,14,0.0010033137,False
5,5,0.9511847,True
1,4,0.00027878143,False
22,22,0.841825,True
23,23,0.6487212,True
23,1,0.07132242,False
2,4,0.09533762,False
20,9,0.0015685507,False
16,16,0.9977398,True
16,16,0.9983797,True
14,14,0.3773183,True
5,5,0.9881337,True
14,9,0.01268582,False
14,22,0.19762161,False
28,28,0.9972428,True
12,11,0.015588508,False
28,28,0.99825555,True
28,28,0.99829954,True
6,6,0.95532256,True
24,24,0.9972716,True
24,24,0.9933431,True
2,2,0.4786388,True
24,8,0.0018581838,False
24,24,0.8873765,True
