actual_label,predicted_label,true_label_prob,is_correct
15,22,0.0019326267,False
17,17,0.9968472,True
10,10,0.29197255,True
14,14,0.99841845,True
2,0,0.2913997,False
2,2,0.90564233,True
28,28,0.99835086,True
24,24,0.99838114,True
15,9,0.02246064,False
0,0,0.9033227,True
14,14,0.99890196,True
22,14,0.32902318,False
3,3,0.9974982,True
28,28,0.9982508,True
24,24,0.57265484,True
10,19,0.0046879663,False
2,2,0.5946667,True
3,3,0.9965442,True
18,18,0.9824081,True
11,14,0.00037474275,False
10,12,0.2421528,False
0,2,0.32726035,False
1,25,0.37550092,False
17,17,0.9501148,True
3,3,0.99695635,True
1,4,0.0019762842,False
13,13,0.54894286,True
9,8,9.646893e-05,False
21,9,0.012585886,False
25,26,0.15954262,False
24,24,0.69973654,True
14,14,0.9967235,True
24,24,0.99788,True
17,14,0.13014562,False
9,9,0.57707596,True
9,9,0.99796414,True
17,14,0.00072160794,False
17,17,0.99646145,True
1,14,8.494257e-05,False
17,17,0.99161583,True
10,10,0.9968093,True
17,23,0.08538466,False
14,9,0.0029164301,False
5,5,0.9780101,True
10,10,0.91428703,True
12,1,0.0016798648,False
24,24,0.99874616,True
27,11,0.020708183,False
10,10,0.9469997,True
17,15,0.077063814,False
3,3,0.99791414,True
16,21,0.004760445,False
6,5,0.019865457,False
12,12,0.99547833,True
15,15,0.9923058,True
14,14,0.99780375,True
9,27,0.0058919056,False
14,14,0.9989231,True
9,17,0.00027554107,False
19,19,0.48846906,True
28,28,0.99839693,True
19,21,0.000508904,False
10,12,0.27195308,False
9,9,0.9968792,True
10,19,0.0032467416,False
2,2,0.7238361,True
2,0,0.1044479,False
10,12,0.0037680587,False
18,16,0.000515143,False
10,10,0.9751084,True
17,9,0.15481228,False
17,17,0.99909616,True
10,7,0.15310134,False
17,17,0.8864648,True
17,17,0.808283,True
12,12,0.7592058,True
12,9,0.30240968,False
14,14,0.99942446,True
27,11,0.2599958,False
12,12,0.966967,True
27,22,0.00011487962,False
17,17,0.99717426,True
22,14,0.0013696582,False
7,6,0.019077811,False
22,22,0.9931108,True
2,2,0.63911843,True
